dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF101111,EVO2,0,6,0.0,0.8225047588348389,0.8237402439117432
TF101120,EVO2,136,146,0.9315068493150684,5.806859016418457,5.8138508796691895
TF101125,EVO2,206,214,0.9626168224299065,6.755929231643677,6.772327661514282
TF101132,EVO2,70,72,0.9722222222222222,2.9990413188934326,3.0020594596862793
TF101133,EVO2,82,84,0.9761904761904762,10.71979546546936,10.72303581237793
TF101134,EVO2,74,76,0.9736842105263158,3.1979520320892334,3.2009329795837402
TF101135,EVO2,80,82,0.975609756097561,8.1701979637146,8.173274755477905
TF101136,EVO2,120,124,0.967741935483871,2.2566466331481934,2.261748790740967
TF101137,EVO2,112,112,1.0,5.763590335845947,5.768194675445557
TF101138,EVO2,0,4,0.0,2.5194575786590576,2.5248076915740967
TF101140,EVO2,132,148,0.8918918918918919,16.292672157287598,16.299427032470703
TF101146,EVO2,2,2,1.0,0.7127945423126221,0.7159774303436279
TF101147,EVO2,186,190,0.9789473684210527,7.382768869400024,7.944184064865112
TF101148,EVO2,82,92,0.8913043478260869,4.498627185821533,4.504511117935181
TF101150,EVO2,164,172,0.9534883720930233,0.947282075881958,0.9554927349090576
TF101152,EVO2,18,18,1.0,2.3865251541137695,2.390570640563965
TF101154,EVO2,142,150,0.9466666666666667,13.592824459075928,13.600157976150513
TF101156,EVO2,216,228,0.9473684210526315,15.847959041595459,15.863184213638306
